thing,ts,prop_rssi,prop_temp,prop_ojfawje,prop_waterheater,prop_hvac,prop_main,prop_office,prop_other,prop_refrigerator,loc_lat,loc_lng,loc_heading,loc_speed,loc_corrId,loc_streetNumber,loc_street,loc_city,loc_state,loc_zipCode,loc_country,attr_m2x_deviceid
homepower,1.420757472024E9,null,null,null,4262.0,5.0,5510.0,267.0,973.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759026605E9,null,null,null,0.0,139.0,905.0,247.0,394.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757726025E9,null,null,null,4262.0,6.0,5751.0,267.0,1053.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759152022E9,null,null,null,0.0,3.0,1132.0,247.0,761.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758566524E9,null,null,null,4262.0,5.0,5668.0,267.0,854.0,51.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759146023E9,null,null,null,0.0,3.0,1132.0,247.0,707.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.42075786612E9,null,null,null,4262.0,5.0,5358.0,267.0,824.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758586526E9,null,null,null,4262.0,6.0,5516.0,267.0,780.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759046543E9,null,null,null,0.0,3.0,1265.0,247.0,394.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758886527E9,null,null,null,4262.0,1992.0,7314.0,267.0,830.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758086528E9,null,null,null,4262.0,5.0,5448.0,267.0,824.0,51.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759366592E9,null,null,null,0.0,3.0,839.0,267.0,456.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758592524E9,null,null,null,4262.0,6.0,5516.0,267.0,846.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758866526E9,null,null,null,4262.0,1992.0,7488.0,267.0,929.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759946024E9,null,null,null,0.0,3.0,839.0,267.0,456.0,87.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759132021E9,null,null,null,0.0,3.0,1079.0,247.0,707.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758792477E9,null,null,null,4262.0,1992.0,7591.0,267.0,929.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758652523E9,null,null,null,4262.0,1303.0,6433.0,267.0,492.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757732024E9,null,null,null,4262.0,5.0,5751.0,267.0,1217.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759126022E9,null,null,null,0.0,3.0,1079.0,247.0,549.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759166022E9,null,null,null,0.0,3.0,923.0,247.0,761.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.42075796651E9,null,null,null,4262.0,5.0,5423.0,267.0,824.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757346028E9,null,null,null,3059.0,5.0,5391.0,267.0,560.0,3.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757772526E9,null,null,null,4262.0,5.0,5682.0,267.0,1148.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.42075900603E9,null,null,null,3020.0,325.0,6587.0,267.0,502.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757486035E9,null,null,null,4262.0,6.0,5588.0,267.0,973.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758646524E9,null,null,null,4262.0,1303.0,6433.0,267.0,846.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.42075830598E9,null,null,null,4262.0,5.0,5443.0,267.0,915.0,51.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757346028E9,null,null,null,3059.0,5.0,5391.0,267.0,560.0,3.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759026605E9,null,null,null,0.0,139.0,905.0,247.0,394.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420760086514E9,null,null,null,0.0,3.0,770.0,267.0,456.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757446545E9,null,null,null,4262.0,5.0,5391.0,267.0,864.0,5.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.42075734612E9,null,null,null,4262.0,5.0,5391.0,267.0,560.0,3.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758586525E9,null,null,null,4262.0,6.0,5516.0,267.0,780.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758426524E9,null,null,null,4262.0,5.0,5391.0,267.0,802.0,51.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759006027E9,null,null,null,4262.0,325.0,6587.0,267.0,502.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757486035E9,null,null,null,4262.0,6.0,5588.0,267.0,973.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757906508E9,null,null,null,4262.0,5.0,5358.0,267.0,824.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420760066516E9,null,null,null,0.0,3.0,770.0,267.0,456.0,5.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758566529E9,null,null,null,4262.0,6.0,5668.0,267.0,854.0,356.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759072022E9,null,null,null,0.0,3.0,921.0,247.0,549.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759012543E9,null,null,null,3020.0,325.0,4110.0,267.0,394.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758646528E9,null,null,null,4262.0,1303.0,6433.0,267.0,846.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758672524E9,null,null,null,4262.0,1992.0,7451.0,267.0,818.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759966025E9,null,null,null,0.0,3.0,770.0,267.0,456.0,3.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758046526E9,null,null,null,4262.0,5.0,5372.0,267.0,824.0,51.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759052541E9,null,null,null,0.0,3.0,1265.0,247.0,893.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758986028E9,null,null,null,4262.0,1447.0,6587.0,267.0,722.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758666523E9,null,null,null,4262.0,1303.0,7451.0,267.0,492.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758325979E9,null,null,null,4262.0,5.0,5340.0,267.0,915.0,51.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759006094E9,null,null,null,3020.0,325.0,4110.0,267.0,502.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758892522E9,null,null,null,4262.0,1992.0,7314.0,267.0,656.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.42075897503E9,null,null,null,4262.0,1992.0,7380.0,267.0,722.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759966025E9,null,null,null,0.0,3.0,770.0,267.0,456.0,3.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758666527E9,null,null,null,4262.0,1992.0,7451.0,267.0,492.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757946008E9,null,null,null,4262.0,5.0,5423.0,267.0,824.0,63.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759352525E9,null,null,null,0.0,3.0,839.0,247.0,456.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757846121E9,null,null,null,4262.0,5.0,5358.0,267.0,824.0,27.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.42075897503E9,null,null,null,4262.0,1992.0,7380.0,267.0,722.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758872525E9,null,null,null,4262.0,1992.0,7488.0,267.0,830.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757726031E9,null,null,null,4262.0,5.0,5751.0,267.0,1053.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758472525E9,null,null,null,4262.0,5.0,5391.0,267.0,854.0,51.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759172023E9,null,null,null,0.0,3.0,923.0,247.0,551.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757466027E9,null,null,null,4262.0,5.0,5510.0,267.0,864.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759346522E9,null,null,null,0.0,3.0,839.0,247.0,551.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759026544E9,null,null,null,3020.0,139.0,905.0,267.0,394.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758566536E9,null,null,null,4262.0,6.0,5668.0,267.0,854.0,356.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759026544E9,null,null,null,3020.0,139.0,905.0,267.0,394.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758006526E9,null,null,null,4262.0,5.0,5423.0,267.0,824.0,51.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758986028E9,null,null,null,4262.0,1447.0,6587.0,267.0,722.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757886027E9,null,null,null,4262.0,5.0,5358.0,267.0,824.0,20.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.42075833198E9,null,null,null,4262.0,5.0,5340.0,267.0,802.0,51.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420759070022E9,null,null,null,0.0,3.0,921.0,247.0,893.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757795021E9,null,null,null,4262.0,5.0,5358.0,267.0,824.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758992026E9,null,null,null,4262.0,1447.0,6587.0,267.0,502.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757346028E9,null,null,null,3059.0,5.0,5391.0,267.0,560.0,3.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757352526E9,null,null,null,4262.0,5.0,5391.0,267.0,864.0,3.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757706024E9,null,null,null,4262.0,6.0,5640.0,267.0,1053.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420757767527E9,null,null,null,4262.0,5.0,5682.0,267.0,1217.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.420758572523E9,null,null,null,4262.0,6.0,5668.0,267.0,780.0,356.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.42108211853E9,null,null,null,0.0,309.0,1000.0,256.0,164.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083302532E9,null,null,null,0.0,1270.0,1789.0,256.0,262.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082998731E9,null,null,null,0.0,2250.0,2911.0,256.0,389.0,5.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083018523E9,null,null,null,0.0,2250.0,2911.0,256.0,389.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082758483E9,null,null,null,0.0,2250.0,3006.0,256.0,462.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421081537982E9,null,null,null,0.0,1781.0,2331.0,256.0,449.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421084444979E9,null,null,null,0.0,2222.0,3036.0,256.0,364.0,140.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083942022E9,null,null,null,4266.0,1377.0,5861.0,256.0,0.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083838557E9,null,null,null,1370.0,3.0,1691.0,256.0,372.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421084422642E9,null,null,null,0.0,2222.0,3239.0,256.0,364.0,361.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.42108212253E9,null,null,null,0.0,309.0,1000.0,256.0,320.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082747484E9,null,null,null,0.0,1778.0,2609.0,256.0,387.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083938025E9,null,null,null,4266.0,1377.0,5861.0,256.0,403.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421081722141E9,null,null,null,0.0,2265.0,3029.0,256.0,397.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083918024E9,null,null,null,4266.0,6.0,4932.0,256.0,403.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082762485E9,null,null,null,0.0,2250.0,3006.0,256.0,389.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082118525E9,null,null,null,0.0,1282.0,1000.0,256.0,164.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082747484E9,null,null,null,0.0,1778.0,2609.0,256.0,387.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083962021E9,null,null,null,4266.0,2222.0,7107.0,256.0,363.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083958022E9,null,null,null,4266.0,2222.0,7107.0,256.0,0.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083842523E9,null,null,null,1370.0,3.0,1691.0,256.0,59.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.42108148246E9,null,null,null,0.0,3.0,623.0,256.0,399.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082758483E9,null,null,null,0.0,2250.0,3006.0,256.0,462.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421084422646E9,null,null,null,0.0,2222.0,3239.0,256.0,364.0,361.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.42108333804E9,null,null,null,0.0,3.0,668.0,256.0,372.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083938026E9,null,null,null,4266.0,1377.0,5861.0,256.0,403.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082898526E9,null,null,null,0.0,2250.0,2911.0,256.0,389.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421084084987E9,null,null,null,4266.0,2222.0,7157.0,256.0,363.0,5.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083958022E9,null,null,null,4266.0,2222.0,7107.0,256.0,0.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421084269984E9,null,null,null,3337.0,2222.0,5854.0,256.0,11.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421081698024E9,null,null,null,0.0,2265.0,3029.0,256.0,368.0,376.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083322531E9,null,null,null,0.0,312.0,941.0,256.0,372.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421084000022E9,null,null,null,4266.0,2222.0,7157.0,256.0,363.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.42108444498E9,null,null,null,0.0,2222.0,3036.0,256.0,364.0,140.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421084278983E9,null,null,null,0.0,2222.0,2867.0,256.0,11.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421081577484E9,null,null,null,0.0,2265.0,2892.0,256.0,368.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421081782126E9,null,null,null,0.0,2265.0,3029.0,256.0,343.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083838523E9,null,null,null,0.0,3.0,1691.0,256.0,372.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083860026E9,null,null,null,4266.0,5.0,4932.0,256.0,59.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082142531E9,null,null,null,0.0,3.0,759.0,256.0,387.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421081502523E9,null,null,null,0.0,3.0,711.0,256.0,449.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082898525E9,null,null,null,0.0,2250.0,2911.0,256.0,389.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082099332E9,null,null,null,0.0,1282.0,1821.0,256.0,394.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421084269985E9,null,null,null,3337.0,2222.0,5854.0,256.0,11.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083862024E9,null,null,null,4266.0,5.0,4932.0,256.0,403.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082747546E9,null,null,null,0.0,1778.0,2609.0,256.0,462.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421084277981E9,null,null,null,3337.0,2222.0,2867.0,256.0,11.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083860026E9,null,null,null,4266.0,5.0,4932.0,256.0,59.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421084269984E9,null,null,null,3337.0,2222.0,5854.0,256.0,11.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082099333E9,null,null,null,0.0,1282.0,1821.0,256.0,394.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421082102527E9,null,null,null,0.0,1282.0,1821.0,256.0,164.0,125.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.421083860026E9,null,null,null,4266.0,5.0,4932.0,256.0,59.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
